account_id,account_name,country,created_date,status
A0004803,Acct-8K61BE,US,2024-04-23,active
A0004804,Acct-TO3ODP,PL,2022-10-06,trial
A0004805,Acct-CWL9J7,PL,2021-09-03,churned
A0004806,Acct-7DJ7YP,PL,2023-08-03,active
A0004807,Acct-LX7RFI,FR,2023-12-27,active
A0004808,Acct-AL09HA,US,2023-10-07,suspended
A0004809,Acct-VQ3D8A,FR,2022-04-08,suspended
A0004810,Acct-5JVZOV,FR,2022-10-14,suspended
A0004811,Acct-EU7RRP,DE,2022-02-20,suspended
A0004812,Acct-81MFQ4,US,2023-06-17,suspended
A0004813,Acct-BUAQQD,US,2024-02-16,suspended
A0004814,Acct-XS2PMW,PL,2021-11-27,suspended
A0004815,Acct-LQD87M,PL,2021-04-05,churned
A0004816,Acct-WRM7QV,DE,2021-09-30,trial
A0004817,Acct-1WMGMY,PL,2022-01-27,trial
A0004818,Acct-8HGLFV,US,2024-01-12,suspended
A0004819,Acct-Q353LY,FR,2021-06-17,suspended
A0004820,Acct-GTTSMK,PL,2023-12-16,active
A0004821,Acct-AKOT7S,PL,2023-12-31,trial
A0004822,Acct-AOPH88,FR,2024-07-06,active
A0004823,Acct-4P6D9A,US,2024-07-20,suspended
A0004824,Acct-YZ58WJ,PL,2021-09-24,churned
A0004825,Acct-B5D0GE,DE,2024-01-01,churned
A0004826,Acct-DJ91TN,DE,2021-11-20,trial
A0004827,Acct-R4XVPG,US,2022-06-06,active
A0004828,Acct-VMIFV6,FR,2023-01-30,suspended
A0004829,Acct-X50IDZ,DE,2022-04-02,churned
A0004830,Acct-E9DD9K,PL,2022-06-15,suspended
A0004831,Acct-RQRMBQ,DE,2021-11-03,active
A0004832,Acct-Y5LWKK,PL,2024-06-08,suspended
A0004833,Acct-ZPT3AA,FR,2024-01-07,suspended
A0004834,Acct-SIFNCG,US,2024-01-21,suspended
A0004835,Acct-UXF6ES,US,2022-11-02,trial
A0004836,Acct-3WMXJ6,US,2022-03-28,trial
A0004837,Acct-H8KUDZ,US,2023-06-19,suspended
A0004838,Acct-HF4HY6,FR,2024-05-22,churned
A0004839,Acct-BLYPMN,PL,2023-01-16,trial
A0004840,Acct-8WXLNJ,FR,2024-03-05,churned
A0004841,Acct-WPFR10,FR,2022-02-22,churned
A0004842,Acct-VYQ7JT,DE,2022-05-26,trial
A0004843,Acct-2HRNSS,DE,2023-03-24,suspended
A0004844,Acct-3KXYTG,DE,2022-11-16,suspended
A0004845,Acct-78M2AN,FR,2024-09-07,suspended
A0004846,Acct-HM0OPE,PL,2024-02-28,trial
A0004847,Acct-5DPJJP,PL,2023-07-19,churned
A0004848,Acct-E3JT66,DE,2022-07-13,active
A0004849,Acct-VFQC4M,DE,2021-10-31,active
A0004850,Acct-JAD4XP,FR,2023-05-28,churned
A0004851,Acct-MNYEBO,FR,2024-06-30,suspended
A0004852,Acct-EK25S2,DE,2023-02-22,active
A0004853,Acct-9QBZG9,FR,2024-05-31,trial
A0004854,Acct-R4HMT8,US,2024-10-01,active
A0004855,Acct-365G5K,US,2024-07-02,trial
A0004856,Acct-HY2FM1,FR,2022-04-17,churned
A0004857,Acct-S8FQGS,DE,2021-05-16,suspended
A0004858,Acct-DCG0A7,US,2024-06-26,active
A0004859,Acct-MQPQ9E,PL,2023-12-19,active
A0004860,Acct-6QMDLH,US,2023-06-06,trial
A0004861,Acct-MWKX97,US,2022-11-22,trial
A0004862,Acct-3XWF54,PL,2024-04-06,trial
A0004863,Acct-UBDS5N,US,2022-10-06,suspended
A0004864,Acct-V7465Q,PL,2024-07-20,suspended
A0004865,Acct-4J3XXB,US,2024-10-24,churned
A0004866,Acct-1TMSNA,FR,2024-07-29,active
A0004867,Acct-A8T13W,FR,2021-09-16,trial
A0004868,Acct-EYMQKX,FR,2021-12-28,trial
A0004869,Acct-EQEQLY,DE,2024-08-07,active
A0004870,Acct-K4UOH0,US,2024-05-30,active
A0004871,Acct-CYMIII,US,2023-02-13,churned
A0004872,Acct-21AF84,FR,2022-03-26,churned
A0004873,Acct-Q4WSFJ,DE,2024-05-30,active
A0004874,Acct-FSAJ1U,DE,2021-01-28,active
A0004875,Acct-F7JTBC,DE,2024-09-05,churned
A0004876,Acct-US0N7I,DE,2022-01-08,active
A0004877,Acct-9Q0G18,DE,2021-01-19,suspended
A0004878,Acct-RXKSZN,PL,2021-07-07,trial
A0004879,Acct-E85IEA,FR,2024-01-04,active
A0004880,Acct-BZC1SS,US,2024-06-07,suspended
A0004881,Acct-E887HV,PL,2023-02-18,active
A0004882,Acct-0QRCCK,FR,2022-01-19,suspended
A0004883,Acct-72QFWX,FR,2021-05-31,active
A0004884,Acct-1AH6S4,DE,2023-12-26,trial
A0004885,Acct-C0QNU3,DE,2024-06-16,trial
A0004886,Acct-0T7656,PL,2022-02-09,trial
A0004887,Acct-HFP86Y,FR,2023-08-23,churned
A0004888,Acct-BVZMBB,DE,2021-01-05,active
A0004889,Acct-CJ1O28,DE,2023-01-17,trial
A0004890,Acct-4TTPJZ,PL,2022-08-29,active
A0004891,Acct-VA41R7,DE,2022-07-16,active
A0004892,Acct-KIJ6C3,FR,2024-05-19,active
A0004893,Acct-G76U4X,US,2021-09-06,trial
A0004894,Acct-9KYYOE,PL,2021-03-24,active
A0004895,Acct-ZD5Q2B,FR,2022-12-31,trial
A0004896,Acct-DJR2HY,US,2022-02-22,active
A0004897,Acct-VFMFU8,PL,2023-08-18,trial
A0004898,Acct-03N77S,PL,2021-04-05,suspended
A0004899,Acct-WH8H9C,US,2023-02-23,trial
A0004900,Acct-RZZEAG,DE,2022-01-10,active
A0004901,Acct-DEY8IK,FR,2023-06-14,trial
A0004902,Acct-7MOQPD,DE,2022-09-05,churned
A0004903,Acct-491HIM,PL,2021-04-02,suspended
A0004904,Acct-5TZ7NK,DE,2021-02-18,trial
A0004905,Acct-JTX8UF,US,2021-03-17,trial
A0004906,Acct-D51S5I,FR,2024-08-21,suspended
A0004907,Acct-8DQ396,PL,2022-06-26,churned
A0004908,Acct-H61JBX,PL,2023-10-11,suspended
A0004909,Acct-1PM9C2,DE,2024-09-27,trial
A0004910,Acct-CB0WV1,PL,2023-05-04,active
A0004911,Acct-TIY3BN,US,2021-09-19,suspended
A0004912,Acct-4F4Z2U,US,2022-12-16,suspended
A0004913,Acct-Y7LW8N,FR,2021-08-04,suspended
A0004914,Acct-4DON6J,PL,2022-06-20,suspended
A0004915,Acct-0NKQ4D,PL,2024-06-17,churned
A0004916,Acct-LK3WP5,US,2023-08-22,churned
A0004917,Acct-3ECDFF,FR,2023-02-12,active
A0004918,Acct-6HQWQO,FR,2022-06-05,churned
A0004919,Acct-JEBTB1,FR,2022-05-29,active
A0004920,Acct-YGW8RT,PL,2021-09-23,trial
A0004921,Acct-A3JB1G,FR,2021-09-17,churned
A0004922,Acct-STG7F0,PL,2023-06-03,suspended
A0004923,Acct-XAZ5SX,DE,2022-01-04,trial
A0004924,Acct-LPR3LX,DE,2024-10-12,suspended
A0004925,Acct-84S0JV,US,2023-01-31,trial
A0004926,Acct-3C4SNW,FR,2022-08-06,churned
A0004927,Acct-1XHFPP,US,2023-10-20,active
A0004928,Acct-P9Q3EH,DE,2024-10-02,suspended
A0004929,Acct-SBHRN8,US,2024-06-22,trial
A0004930,Acct-HAJZX7,FR,2021-10-30,churned
A0004931,Acct-D85EAC,FR,2022-01-09,active
A0004932,Acct-ZIMK1F,DE,2021-10-15,churned
A0004933,Acct-I0P63W,US,2022-07-27,active
A0004934,Acct-DG7KH2,PL,2024-10-27,churned
A0004935,Acct-MN9M8N,DE,2021-08-05,active
A0004936,Acct-9DLS4X,US,2023-08-10,churned
A0004937,Acct-H5PVL4,FR,2021-03-12,active
A0004938,Acct-YFOFM9,PL,2022-12-29,churned
A0004939,Acct-63AJ7P,DE,2023-04-19,churned
A0004940,Acct-FR1MFT,DE,2021-06-16,active
A0004941,Acct-FG31DZ,DE,2021-09-13,churned
A0004942,Acct-38S2T5,FR,2023-08-21,active
A0004943,Acct-WKINP0,DE,2022-11-19,suspended
A0004944,Acct-AUY3RA,DE,2023-02-28,churned
A0004945,Acct-X0H20B,US,2022-04-08,suspended
A0004946,Acct-2D4YKF,DE,2021-12-03,active
A0004947,Acct-0Q28G1,US,2023-06-21,trial
A0004948,Acct-RB6B1P,DE,2022-03-11,trial
A0004949,Acct-89SIES,PL,2023-10-06,suspended
A0004950,Acct-J4MGUP,PL,2024-07-23,churned
A0004951,Acct-Q83LLZ,PL,2023-06-27,trial
A0004952,Acct-4K3HUS,FR,2023-07-31,active
A0004953,Acct-CBGA9U,PL,2021-10-15,churned
A0004954,Acct-HGGW6B,US,2024-08-28,suspended
A0004955,Acct-2BJDO8,PL,2023-08-14,suspended
A0004956,Acct-9BVZBL,FR,2023-10-05,trial
A0004957,Acct-MLCCOD,US,2023-11-09,suspended
A0004958,Acct-HUVJTZ,DE,2022-03-23,trial
A0004959,Acct-KHPDVW,US,2024-01-08,churned
A0004960,Acct-YJ4LHW,PL,2022-06-10,suspended
A0004961,Acct-L9DNPK,PL,2024-07-06,active
A0004962,Acct-95CWVA,US,2024-10-19,trial
A0004963,Acct-NFS8Z9,PL,2023-04-27,churned
A0004964,Acct-VFQEAL,FR,2021-08-16,trial
A0004965,Acct-5U500S,DE,2024-01-23,suspended
A0004966,Acct-74XR7O,DE,2023-07-24,suspended
A0004967,Acct-D8GF2H,DE,2021-03-08,suspended
A0004968,Acct-JH4V74,PL,2021-02-28,churned
A0004969,Acct-4SXGJ6,DE,2024-01-19,suspended
A0004970,Acct-SLMNJN,PL,2024-03-07,active
A0004971,Acct-J7VKTB,PL,2023-03-25,active
A0004972,Acct-67Y9N6,DE,2021-11-23,active
A0004973,Acct-15ZBR9,US,2024-10-20,trial
A0004974,Acct-V1ISGV,PL,2023-04-15,active
A0004975,Acct-43DQ09,FR,2021-07-11,churned
A0004976,Acct-X42RCR,DE,2024-06-12,suspended
A0004977,Acct-L7JYLU,FR,2021-06-17,churned
A0004978,Acct-H3CWZR,FR,2021-04-24,trial
A0004979,Acct-8PLL2T,DE,2023-10-19,active
A0004980,Acct-ZE1QC3,DE,2022-09-12,suspended
A0004981,Acct-3YD0YZ,FR,2022-03-27,active
A0004982,Acct-5STOIV,PL,2023-10-28,churned
A0004983,Acct-AS5FWL,DE,2023-01-23,trial
A0004984,Acct-R2EDV0,US,2024-07-06,trial
A0004985,Acct-TMGAVS,DE,2021-09-21,trial
A0004986,Acct-B2K2CO,DE,2021-03-10,trial
A0004987,Acct-OA6J6N,FR,2023-06-07,active
A0004988,Acct-PC2TOZ,FR,2022-03-31,suspended
A0004989,Acct-BPO55B,US,2024-07-31,trial
A0004990,Acct-68879O,US,2022-11-16,churned
A0004991,Acct-GWCWEB,DE,2024-05-18,active
A0004992,Acct-3RFZZ0,US,2022-09-25,trial
A0004993,Acct-FZ22TU,US,2023-01-14,churned
A0004994,Acct-ANA3ZX,PL,2022-11-27,churned
A0004995,Acct-7QDB3D,FR,2024-01-14,churned
A0004996,Acct-MPDPJQ,FR,2022-08-11,suspended
A0004997,Acct-Q4MO77,DE,2021-06-20,trial
A0004998,Acct-A0TKZY,PL,2022-12-30,suspended
A0004999,Acct-4UJUEF,PL,2021-05-06,suspended
A0005000,Acct-SLPMQ6,DE,2024-05-11,churned
A0005001,Acct-POWSH4,US,2021-05-04,trial
A0005002,Acct-3LEPE3,PL,2023-05-04,active
A0005003,Acct-5ZB16O,PL,2024-08-17,suspended
A0005004,Acct-00QOFS,FR,2024-10-15,suspended
A0005005,Acct-ZR29Q9,US,2023-03-28,active
A0005006,Acct-JO9FYJ,US,2022-12-21,churned
A0005007,Acct-C6HATY,US,2024-05-08,trial
A0005008,Acct-MEEDYH,US,2022-03-29,trial
A0005009,Acct-LMKN6Z,FR,2021-07-13,churned
A0005010,Acct-7YWOR8,PL,2021-04-26,trial
A0005011,Acct-HA2UV0,PL,2021-05-25,trial
A0005012,Acct-SUYLE8,PL,2023-03-20,suspended
A0005013,Acct-YJ4CKS,DE,2024-08-01,active
A0005014,Acct-TECGLX,US,2022-11-19,active
A0005015,Acct-WBTENF,FR,2024-09-06,trial
A0005016,Acct-RJPWTU,DE,2023-02-06,suspended
A0005017,Acct-F8OKVY,FR,2021-05-27,suspended
A0005018,Acct-N3AFNP,DE,2023-12-09,trial
A0005019,Acct-IYKFFQ,FR,2023-04-20,active
A0005020,Acct-BCHAQU,US,2024-07-19,active
A0005021,Acct-1V0MQM,PL,2022-08-27,suspended
A0005022,Acct-ZFPHGB,US,2023-03-03,suspended
A0005023,Acct-72UUTR,PL,2022-05-22,churned
A0005024,Acct-KJEW5C,FR,2024-10-02,churned
A0005025,Acct-8US67A,US,2022-07-09,suspended
A0005026,Acct-0UEJF9,PL,2021-05-16,churned
A0005027,Acct-05L4RH,FR,2023-07-04,trial
A0005028,Acct-9NZVR2,PL,2022-07-23,churned
A0005029,Acct-YBF2QO,US,2022-06-16,active
A0005030,Acct-1P7RNV,PL,2024-03-19,suspended
A0005031,Acct-9HLQYN,PL,2022-09-09,active
A0005032,Acct-SNKIW0,PL,2023-02-04,trial
A0005033,Acct-PP6ILF,FR,2024-04-10,churned
A0005034,Acct-DY6MEU,PL,2021-09-04,suspended
A0005035,Acct-P5PIAR,DE,2021-06-04,active
A0005036,Acct-JSBOUQ,FR,2022-12-16,suspended
A0005037,Acct-09PQOL,FR,2024-03-28,trial
A0005038,Acct-PBOHQN,FR,2021-08-31,suspended
A0005039,Acct-JFWFKV,PL,2023-08-12,suspended
A0005040,Acct-PFY283,DE,2023-07-27,suspended
A0005041,Acct-895GYP,FR,2022-08-24,trial
A0005042,Acct-PAI492,DE,2021-02-09,trial
A0005043,Acct-I78CME,DE,2021-11-12,suspended
A0005044,Acct-37AI7S,PL,2022-11-23,active
A0005045,Acct-GVANWL,US,2021-08-25,churned
A0005046,Acct-EGHE1L,PL,2022-01-19,suspended
A0005047,Acct-Z1NBVT,FR,2021-03-30,churned
A0005048,Acct-UFUR3U,DE,2022-05-06,active
A0005049,Acct-EF71IJ,FR,2021-10-08,suspended
A0005050,Acct-SHMDFA,PL,2023-12-14,churned
A0005051,Acct-U0FF71,DE,2021-08-02,trial
A0005052,Acct-CTTTY6,PL,2023-08-04,active
A0005053,Acct-3DJ0H2,PL,2021-02-03,churned
A0005054,Acct-6V7OIZ,US,2021-11-10,trial
A0005055,Acct-U0NABP,FR,2023-10-28,trial
A0005056,Acct-NO0NB5,PL,2021-11-12,active
A0005057,Acct-1HXW2H,DE,2022-07-29,churned
A0005058,Acct-8EENNO,DE,2024-10-20,churned
A0005059,Acct-4W30Q5,FR,2023-08-25,active
A0005060,Acct-YK5EOP,DE,2022-07-21,suspended
A0005061,Acct-6TT57T,DE,2023-02-19,active
A0005062,Acct-HPCLN7,PL,2021-02-10,churned
A0005063,Acct-67AZ8B,PL,2022-06-15,active
A0005064,Acct-15D5B0,PL,2023-12-11,active
A0005065,Acct-XXTBG2,DE,2023-11-29,trial
A0005066,Acct-K4KNL1,PL,2023-12-20,suspended
A0005067,Acct-4NDNMK,US,2021-02-11,active
A0005068,Acct-P04LDL,PL,2024-07-17,churned
A0005069,Acct-Z4ZJSG,PL,2024-05-06,active
A0005070,Acct-MOT2OJ,FR,2023-06-11,churned
A0005071,Acct-FO8A9F,US,2022-10-09,suspended
A0005072,Acct-8FLB9M,US,2023-06-25,churned
A0005073,Acct-CB3X0W,US,2024-06-10,active
A0005074,Acct-SCAEHQ,FR,2022-12-01,suspended
A0005075,Acct-RB3UFN,US,2023-11-25,churned
A0005076,Acct-2BCLSA,PL,2021-01-04,suspended
A0005077,Acct-UUDN3R,FR,2022-08-09,trial
A0005078,Acct-X59R82,US,2023-06-07,suspended
A0005079,Acct-9CL77W,PL,2023-04-05,trial
A0005080,Acct-MHB4J1,US,2023-03-08,active
A0005081,Acct-6H6HRJ,FR,2021-10-28,active
A0005082,Acct-8S45O2,FR,2023-09-23,suspended
A0005083,Acct-W4PAOE,FR,2021-04-27,active
A0005084,Acct-JXYEAI,US,2021-11-21,trial
A0005085,Acct-JB2BGP,US,2024-08-27,churned
A0005086,Acct-MYPD2J,DE,2021-08-10,trial
A0005087,Acct-SOXN6I,US,2023-10-03,active
A0005088,Acct-5YSPC5,US,2022-07-30,trial
A0005089,Acct-HKVSK6,FR,2024-09-21,active
A0005090,Acct-3ICWUB,PL,2023-11-08,trial
A0005091,Acct-6VZY1R,PL,2023-04-11,trial
A0005092,Acct-XN442U,DE,2023-08-18,active
A0005093,Acct-FCPT2B,PL,2024-05-10,active
A0005094,Acct-YNJFHD,US,2021-05-17,trial
A0005095,Acct-2W0SUN,FR,2021-01-20,active
A0005096,Acct-HAQL0Z,US,2022-08-23,suspended
A0005097,Acct-ZQNQVR,DE,2024-04-08,churned
A0005098,Acct-LNWPRQ,DE,2021-05-21,trial
A0005099,Acct-C3VFPA,FR,2022-12-01,suspended
A0005100,Acct-6RVQBX,DE,2022-06-10,churned
A0005101,Acct-D008CR,US,2024-05-11,trial
A0005102,Acct-1VYRU3,PL,2023-06-24,suspended
A0005103,Acct-H4C9LK,US,2021-10-07,suspended
A0005104,Acct-GZQRW8,FR,2022-08-05,active
A0005105,Acct-3MLUFZ,FR,2021-01-11,churned
A0005106,Acct-0G7OI4,DE,2022-10-13,trial
A0005107,Acct-QQLKQU,PL,2023-04-11,trial
A0005108,Acct-A3EPJN,PL,2024-10-24,active
A0005109,Acct-SJOVOE,FR,2023-05-17,churned
A0005110,Acct-GPLDMK,PL,2021-07-06,churned
A0005111,Acct-GH3H83,FR,2023-03-01,active
A0005112,Acct-2BU7UH,US,2023-06-24,churned
A0005113,Acct-TRG82Q,DE,2023-03-11,suspended
A0005114,Acct-LXNK6E,US,2023-08-23,suspended
A0005115,Acct-EWCQ0Z,DE,2022-01-14,churned
A0005116,Acct-WPMFEH,US,2024-07-15,active
A0005117,Acct-YA7FFL,PL,2022-07-21,active
A0005118,Acct-PVN4AX,DE,2021-11-24,suspended
A0005119,Acct-R8JENF,PL,2022-12-03,active
A0005120,Acct-1BEDYE,DE,2022-08-14,active
A0005121,Acct-MWDJ7L,FR,2023-05-08,active
A0005122,Acct-4SLTHJ,FR,2024-10-14,churned
A0005123,Acct-HWI17N,FR,2024-07-20,suspended
A0005124,Acct-72Q4HU,US,2022-08-30,suspended
A0005125,Acct-C6QLBS,PL,2024-05-11,trial
A0005126,Acct-BKBVAA,US,2023-10-27,active
A0005127,Acct-7TQCPU,US,2024-05-14,suspended
A0005128,Acct-4VF10S,FR,2022-02-21,trial
A0005129,Acct-KOIAD3,US,2024-08-27,trial
A0005130,Acct-J1K8Q6,FR,2024-04-05,suspended
A0005131,Acct-6OIXCP,PL,2024-04-01,churned
A0005132,Acct-JGHKH8,PL,2024-05-10,trial
A0005133,Acct-3T6B89,DE,2023-03-05,churned
A0005134,Acct-MMQOCJ,FR,2024-05-17,trial
A0005135,Acct-Q4G1NQ,US,2023-03-30,churned
A0005136,Acct-QBA98E,PL,2024-01-04,churned
A0005137,Acct-FXMBIY,US,2024-08-14,trial
A0005138,Acct-9Z01M4,DE,2021-09-30,suspended
A0005139,Acct-5J29BX,PL,2023-07-14,active
A0005140,Acct-FAVX55,PL,2023-06-28,active
A0005141,Acct-YKAM65,DE,2023-07-15,suspended
A0005142,Acct-KF3CK6,US,2022-04-07,churned
A0005143,Acct-YH5DNI,US,2023-03-18,churned
A0005144,Acct-ISKUDS,US,2023-06-23,suspended
A0005145,Acct-VTK3WY,US,2023-07-23,trial
A0005146,Acct-UIJZKK,US,2022-05-14,active
A0005147,Acct-0B3GCV,US,2021-07-13,trial
A0005148,Acct-QAI20O,US,2021-11-11,suspended
A0005149,Acct-ACJ4TL,DE,2023-03-09,suspended
A0005150,Acct-7O0OGO,PL,2024-04-06,churned
A0005151,Acct-ML6MCH,FR,2023-09-10,churned
A0005152,Acct-HIZOBH,US,2023-07-30,trial
A0005153,Acct-96WL45,FR,2021-02-28,suspended
A0005154,Acct-CQ00D1,US,2022-10-06,trial
A0005155,Acct-6JTLOY,DE,2022-05-10,suspended
A0005156,Acct-SIU6T8,FR,2023-04-09,trial
A0005157,Acct-HAYAH4,FR,2023-03-31,active
A0005158,Acct-HRA9OF,PL,2024-06-20,trial
A0005159,Acct-FNCQ7L,FR,2023-04-22,churned
A0005160,Acct-VEF6YL,DE,2021-01-17,trial
A0005161,Acct-3XU23V,FR,2022-09-19,trial
A0005162,Acct-60YWFL,PL,2022-06-10,active
A0005163,Acct-CC4ZQZ,FR,2022-05-18,churned
A0005164,Acct-T608EV,PL,2022-08-23,churned
A0005165,Acct-F3KRME,PL,2023-06-16,active
A0005166,Acct-G6JDS2,DE,2021-09-10,churned
A0005167,Acct-5JS68R,DE,2024-05-13,suspended
A0005168,Acct-XRFU3N,DE,2024-02-21,churned
A0005169,Acct-9V6C2M,DE,2021-11-13,trial
A0005170,Acct-RSP8EN,FR,2021-08-14,suspended
A0005171,Acct-WW4QDV,DE,2022-09-17,active
A0005172,Acct-T65J4I,FR,2024-08-19,suspended
A0005173,Acct-7RI94M,US,2021-06-28,churned
A0005174,Acct-MNYD1P,PL,2022-02-19,trial
A0005175,Acct-YILZB0,DE,2022-05-02,suspended
A0005176,Acct-XD3ZW8,US,2023-12-17,active
A0005177,Acct-RIHN7L,PL,2024-01-06,active
A0005178,Acct-KBRE84,FR,2023-04-14,trial
A0005179,Acct-HZC001,DE,2024-05-13,active
A0005180,Acct-1SYV3P,PL,2023-07-04,trial
A0005181,Acct-CLW2IR,US,2021-11-14,active
A0005182,Acct-DKAWXH,FR,2022-01-18,active
A0005183,Acct-NVLOKP,US,2021-09-30,churned
A0005184,Acct-B8ZD55,US,2022-09-30,active
A0005185,Acct-W2QCSJ,PL,2023-01-24,trial
A0005186,Acct-SDKEJT,FR,2021-12-06,suspended
A0005187,Acct-R2EPOZ,US,2021-07-22,active
A0005188,Acct-LWLY58,PL,2023-05-28,trial
A0005189,Acct-SJS4SP,FR,2022-10-19,active
A0005190,Acct-QEF9NB,FR,2021-01-08,suspended
A0005191,Acct-L4GKEQ,DE,2022-12-19,active
A0005192,Acct-8W5M4U,FR,2022-01-13,active
A0005193,Acct-C959RS,PL,2021-03-10,trial
A0005194,Acct-JWXJFD,US,2024-09-07,suspended
A0005195,Acct-27QIO6,US,2024-10-29,trial
A0005196,Acct-I5XNX2,DE,2022-08-10,churned
A0005197,Acct-FK9SUA,PL,2022-12-05,active
A0005198,Acct-KB48D0,PL,2022-12-08,active
A0005199,Acct-JRF0D8,DE,2024-02-01,active
A0005200,Acct-MNH70V,FR,2021-01-08,suspended
A0005201,Acct-B6RGB0,US,2024-07-03,suspended
A0005202,Acct-4Y2GXF,FR,2024-03-19,suspended
A0005203,Acct-Y3KTYN,FR,2022-05-22,suspended
A0005204,Acct-EM128V,US,2022-06-21,trial
A0005205,Acct-YPJFA4,FR,2022-07-28,churned
A0005206,Acct-GV2L5I,US,2023-02-17,trial
A0005207,Acct-VV6E8U,PL,2023-04-10,suspended
A0005208,Acct-UJWFHF,FR,2022-06-16,suspended
A0005209,Acct-DNZXON,DE,2021-08-19,active
A0005210,Acct-AOUM7Y,DE,2022-01-17,suspended
A0005211,Acct-V62BVC,DE,2023-03-22,active
A0005212,Acct-YZ7RFL,DE,2021-06-19,suspended
A0005213,Acct-KAJU01,PL,2021-04-23,churned
A0005214,Acct-58SNGN,PL,2023-06-14,trial
A0005215,Acct-Y3SHVJ,US,2022-12-29,suspended
A0005216,Acct-21GNZ0,DE,2023-02-04,suspended
A0005217,Acct-EJUGAT,FR,2021-11-11,trial
A0005218,Acct-ID2Z0M,PL,2024-06-08,active
A0005219,Acct-CYS83L,PL,2022-02-16,trial
A0005220,Acct-M21NGC,DE,2022-10-18,trial
A0005221,Acct-K7VKIJ,DE,2024-02-08,suspended
A0005222,Acct-YBJGQY,PL,2021-09-19,churned
A0005223,Acct-LKZRNP,FR,2024-03-16,churned
A0005224,Acct-U0ZE1W,PL,2024-04-01,active
A0005225,Acct-38MB0G,US,2022-06-20,suspended
A0005226,Acct-34E9O4,US,2022-08-08,suspended
A0005227,Acct-2DM5EI,PL,2024-01-04,suspended
A0005228,Acct-MV6H8L,US,2024-08-14,churned
A0005229,Acct-IARF4E,FR,2023-11-25,suspended
A0005230,Acct-SROVBY,PL,2021-03-30,trial
A0005231,Acct-LSS60H,PL,2023-07-09,active
A0005232,Acct-6U9ZE1,FR,2021-08-16,active
A0005233,Acct-AATGPN,DE,2021-05-13,active
A0005234,Acct-MW8LP4,DE,2024-08-22,suspended
A0005235,Acct-CIQ59S,DE,2022-05-24,active
A0005236,Acct-R0MUYY,PL,2023-09-22,active
A0005237,Acct-S5XENL,DE,2023-05-02,suspended
A0005238,Acct-5YQYDY,PL,2021-10-30,suspended
A0005239,Acct-FMAY3Z,US,2023-07-31,trial
A0005240,Acct-YZB1MR,PL,2023-03-02,churned
A0005241,Acct-SGJ4EC,DE,2021-11-09,suspended
A0005242,Acct-URA4LD,DE,2021-10-11,active
A0005243,Acct-UKZOVM,US,2022-02-27,active
A0005244,Acct-SRRCV0,US,2022-09-30,active
A0005245,Acct-2E8HL7,PL,2021-08-30,active
A0005246,Acct-2Z9YRZ,US,2022-09-05,trial
A0005247,Acct-OC93SH,US,2023-11-20,churned
A0005248,Acct-USE0JS,US,2023-12-08,churned
A0005249,Acct-73FTMI,DE,2021-07-19,suspended
A0005250,Acct-KLJ4IF,US,2023-06-11,suspended
A0005251,Acct-W4CLJ8,US,2021-09-13,active
A0005252,Acct-6KLS6M,PL,2021-06-18,churned
A0005253,Acct-YJSJWM,US,2023-10-10,suspended
A0005254,Acct-HDONFV,FR,2021-07-22,active
A0005255,Acct-T6GL8K,FR,2022-05-01,trial
A0005256,Acct-GDAQAS,PL,2023-10-08,suspended
A0005257,Acct-YDN14Z,US,2024-01-26,active
A0005258,Acct-2ISJUQ,DE,2022-03-25,active
A0005259,Acct-4GZAWI,PL,2024-01-27,trial
A0005260,Acct-I0V0U4,PL,2021-12-14,churned
A0005261,Acct-W0BT95,DE,2024-02-29,suspended
A0005262,Acct-954TUO,US,2023-01-04,suspended
A0005263,Acct-QHSULU,DE,2024-04-20,suspended
A0005264,Acct-I8XUH5,DE,2024-03-01,suspended
A0005265,Acct-BLNRHC,US,2023-04-21,active
A0005266,Acct-X09WGI,DE,2023-10-27,suspended
A0005267,Acct-21W1WZ,FR,2021-01-28,active
A0005268,Acct-08VJVF,PL,2022-02-28,trial
A0005269,Acct-T1AWCE,FR,2023-05-20,churned
A0005270,Acct-2QU2ZR,US,2023-05-12,trial
A0005271,Acct-JOV9SJ,FR,2021-06-30,churned
A0005272,Acct-SUT962,US,2024-02-02,churned
A0005273,Acct-EOLSKA,US,2021-09-12,churned
A0005274,Acct-75VVET,PL,2021-01-20,active
A0005275,Acct-MOFYRR,PL,2021-12-28,suspended
A0005276,Acct-OGQU8E,DE,2021-12-16,suspended
A0005277,Acct-MR9011,FR,2024-06-13,active
A0005278,Acct-0L4N9V,US,2023-01-19,churned
A0005279,Acct-ZGYYSM,FR,2021-06-09,suspended
A0005280,Acct-V7ICE7,PL,2023-06-01,suspended
A0005281,Acct-GKUJNP,FR,2023-11-29,suspended
A0005282,Acct-QUNLZN,US,2022-02-09,active
A0005283,Acct-YEMY7D,FR,2021-10-07,trial
A0005284,Acct-PCVKJE,DE,2024-05-21,churned
A0005285,Acct-28YF1W,DE,2024-07-01,active
A0005286,Acct-HYJJUL,US,2023-05-15,trial
A0005287,Acct-5JL24A,DE,2021-02-01,suspended
A0005288,Acct-IS8AVJ,DE,2021-03-29,suspended
A0005289,Acct-CH0QMZ,US,2024-06-08,suspended
A0005290,Acct-N91TF0,US,2022-05-11,trial
