product_id,sku,category,currency,region_code,active,created_date,price
P003020,SKU-L41IENYM,services,EUR,R19,True,2023-09-25,17.56
P003021,SKU-XE5V0ERW,accessories,EUR,R08,True,2023-04-17,15.24
P003022,SKU-WFSVLSU8,accessories,EUR,R17,True,2024-06-06,16.49
P003023,SKU-2NVMD3UR,services,USD,R07,True,2023-11-11,24.33
P003024,SKU-WW8TZ3QN,services,EUR,R03,True,2023-05-19,48.86
P003025,SKU-AS1HI586,widgets,EUR,R06,True,2023-08-28,12.33
P003026,SKU-RB2JO5SD,services,PLN,R07,True,2024-09-27,21.28
P003027,SKU-N1P9X51D,widgets,EUR,R16,True,2023-09-13,19.67
P003028,SKU-BK6W90HA,gadgets,EUR,R23,True,2024-02-03,13.54
P003029,SKU-VUY1QQUG,accessories,EUR,R20,True,2024-01-17,26.28
P003030,SKU-9DGGQERT,widgets,GBP,R06,True,2023-05-18,64.28
P003031,SKU-7KZH4NCM,services,EUR,R09,False,2023-08-15,32.13
P003032,SKU-3YFVXD34,accessories,EUR,R12,True,2023-05-23,23.17
P003033,SKU-B9LJIG1L,services,USD,R15,True,2024-04-11,17.06
P003034,SKU-36YMT8LZ,widgets,EUR,R21,True,2024-03-31,22.83
P003035,SKU-NM4U7HEZ,services,USD,R03,True,2024-04-06,7.92
P003036,SKU-THYVQA47,accessories,USD,R14,True,2024-04-29,21.41
P003037,SKU-LONX9KWV,widgets,USD,R10,True,2023-06-01,19.77
P003038,SKU-58OYT09Z,gadgets,EUR,R06,True,2024-05-11,29.56
P003039,SKU-1BMMN0DH,widgets,PLN,R17,True,2023-04-14,39.22
P003040,SKU-824ELHR6,gadgets,EUR,R18,True,2023-05-01,34.72
P003041,SKU-GJAZV9HK,accessories,EUR,R09,True,2023-04-18,20.51
P003042,SKU-Z54TJH3R,services,EUR,R14,True,2023-10-14,16.27
P003043,SKU-BZVZI9F8,services,USD,R11,True,2023-09-05,15.23
P003044,SKU-9FV399CH,accessories,EUR,R18,True,2023-10-13,13.89
P003045,SKU-HEGOGHK6,accessories,EUR,R03,True,2024-05-12,15.35
P003046,SKU-Z0ABRDFU,widgets,EUR,R25,True,2023-11-04,20.62
P003047,SKU-8S53NA3W,gadgets,USD,R19,True,2024-05-31,10.67
P003048,SKU-E461GHHJ,services,EUR,R05,True,2023-01-22,28.96
P003049,SKU-L2RFFG3O,widgets,EUR,R17,True,2024-11-06,20.8
P003050,SKU-MEE7DURT,widgets,EUR,R24,True,2024-08-01,13.45
P003051,SKU-TTD3GCSZ,services,EUR,R02,True,2024-02-18,15.12
P003052,SKU-VSWNYPMR,accessories,USD,R16,True,2024-02-16,36.72
P003053,SKU-WB7IFKOO,accessories,PLN,R08,True,2023-09-12,38.19
P003054,SKU-06SD4DZX,accessories,EUR,R03,True,2024-01-12,93.06
P003055,SKU-QXJZCJ3H,services,USD,R01,True,2023-07-24,31.2
P003056,SKU-VXYNZ0WF,services,EUR,R16,True,2023-04-07,14.8
P003057,SKU-BA0W6NCM,gadgets,EUR,R06,True,2024-02-20,14.4
P003058,SKU-QXM5XYIG,gadgets,USD,R20,True,2023-11-25,28.04
P003059,SKU-3LOUV2XQ,gadgets,PLN,R10,False,2023-01-22,36.0
P003060,SKU-NXGL6W2W,gadgets,EUR,R11,True,2023-08-10,51.66
P003061,SKU-BOB0UY7W,accessories,EUR,R14,True,2024-08-24,13.14
P003062,SKU-QH0PFTTE,services,USD,R25,False,2023-03-10,23.58
P003063,SKU-SKOT3086,accessories,EUR,R23,True,2024-11-22,11.06
P003064,SKU-0P2S4X2M,gadgets,EUR,R21,False,2023-03-10,27.88
P003065,SKU-62DHH6KR,widgets,EUR,R08,True,2024-05-13,12.08
P003066,SKU-L00L5JJZ,widgets,EUR,R13,True,2024-01-02,53.15
P003067,SKU-G7Y3QR2I,accessories,EUR,R12,True,2024-01-29,13.92
P003068,SKU-7T7UP36Q,widgets,EUR,R18,True,2023-08-11,31.99
P003069,SKU-C8PE0XG8,services,EUR,R01,True,2023-09-15,24.3
P003070,SKU-B3XIQP5A,accessories,EUR,R23,True,2024-04-09,22.86
P003071,SKU-X6M81GA4,widgets,EUR,R01,True,2023-10-06,7.52
P003072,SKU-FVUE4EV8,accessories,EUR,R15,True,2023-09-26,21.02
P003073,SKU-YCCY6C0T,widgets,EUR,R01,True,2024-11-15,12.33
P003074,SKU-GRNM1NUS,services,PLN,R12,True,2024-11-08,15.63
P003075,SKU-A3TX0ME8,accessories,EUR,R21,True,2024-10-16,29.76
P003076,SKU-DM4C1R6L,gadgets,EUR,R19,False,2023-12-10,113.35
P003077,SKU-EL49NP2U,widgets,PLN,R25,True,2024-04-17,69.33
P003078,SKU-ZM0TX0SM,widgets,EUR,R16,False,2023-07-09,30.26
P003079,SKU-A074ZIWS,accessories,EUR,R01,True,2024-02-18,27.97
P003080,SKU-WT6B9EYF,gadgets,GBP,R01,True,2024-10-02,17.98
P003081,SKU-7JPELFRE,accessories,USD,R10,True,2023-06-21,12.17
P003082,SKU-0JO1UGEI,accessories,EUR,R18,True,2023-01-15,28.96
P003083,SKU-Z61375T2,services,EUR,R21,True,2023-06-13,17.0
P003084,SKU-9P2T2V4E,services,EUR,R25,True,2023-10-16,63.67
P003085,SKU-KX78L7AW,widgets,PLN,R09,True,2023-05-04,80.47
P003086,SKU-KSSDTXI2,accessories,EUR,R05,True,2023-06-19,80.18
P003087,SKU-NOHRR34Y,gadgets,EUR,R09,False,2023-09-19,15.16
P003088,SKU-VKXN8GEO,services,EUR,R23,True,2023-10-09,16.37
P003089,SKU-1E0YYPK1,accessories,USD,R17,True,2024-06-21,10.73
P003090,SKU-DKE7Q6FH,services,EUR,R20,True,2024-01-04,32.75
P003091,SKU-FIRY1HKG,widgets,EUR,R22,False,2024-09-12,13.29
P003092,SKU-VYBFU60W,widgets,EUR,R15,True,2024-07-29,15.45
P003093,SKU-ESNRZYLG,services,EUR,R11,True,2023-05-21,13.03
P003094,SKU-6UX5FCWR,services,EUR,R17,True,2024-07-25,15.89
P003095,SKU-INVHLFQC,services,USD,R02,True,2024-04-27,59.87
P003096,SKU-MEDPMA0Q,widgets,USD,R03,False,2023-06-01,5.05
P003097,SKU-2VTXVS5N,gadgets,USD,R21,True,2024-01-17,30.43
P003098,SKU-XV5KTLW8,gadgets,USD,R14,True,2024-08-18,13.68
P003099,SKU-8MY6UQAB,services,EUR,R20,True,2024-04-29,90.61
P003100,SKU-7XMIX0XU,accessories,EUR,R08,True,2024-01-18,36.48
P003101,SKU-X9RVB0UH,services,EUR,R03,True,2023-05-24,12.05
P003102,SKU-P97QIZX5,accessories,EUR,R06,False,2023-10-26,15.39
P003103,SKU-TDZ9P5A5,gadgets,EUR,R25,False,2024-11-23,15.77
P003104,SKU-CIN3R59H,accessories,GBP,R10,True,2023-01-21,44.27
P003105,SKU-L5N3O4EP,accessories,EUR,R25,True,2023-04-27,61.36
P003106,SKU-PI5ZQ740,services,EUR,R12,True,2023-09-01,24.34
P003107,SKU-9F7DGZ14,accessories,EUR,R06,True,2023-04-09,20.37
P003108,SKU-CH8CSSMD,services,EUR,R08,True,2024-05-05,41.52
P003109,SKU-IQC97N18,accessories,EUR,R06,True,2024-08-25,22.57
P003110,SKU-CWRMXLA5,accessories,PLN,R03,True,2024-11-11,29.39
P003111,SKU-GP1IQT5A,services,EUR,R22,False,2023-01-02,25.35
P003112,SKU-JUK8EB9T,widgets,GBP,R09,True,2023-11-18,13.83
P003113,SKU-ZTMX8VLH,services,EUR,R04,True,2024-03-13,50.3
P003114,SKU-AU287ZK9,services,USD,R13,True,2024-11-17,15.56
P003115,SKU-E1C7VRP2,services,USD,R25,True,2023-12-26,71.0
P003116,SKU-NA5UXRK3,services,EUR,R12,True,2024-04-02,45.07
P003117,SKU-0IFQ4LFA,gadgets,EUR,R13,True,2024-01-16,24.93
P003118,SKU-U4HF7IAQ,accessories,EUR,R13,True,2023-07-05,10.52
P003119,SKU-WWZV3J14,accessories,GBP,R21,True,2023-06-28,60.67
P003120,SKU-HDBZW6MB,services,GBP,R17,True,2023-07-14,26.82
P003121,SKU-GQ34YASD,services,EUR,R20,True,2023-03-26,37.95
P003122,SKU-AB3YOR0Q,gadgets,USD,R18,True,2023-03-27,53.85
P003123,SKU-XB46YU8Z,services,EUR,R24,True,2023-11-30,11.34
P003124,SKU-1NNFTEIZ,accessories,EUR,R13,True,2024-08-25,27.61
P003125,SKU-JJ8ODWUS,widgets,USD,R09,True,2024-09-12,17.7
P003126,SKU-CIV1EORA,widgets,EUR,R16,True,2024-03-16,26.89
P003127,SKU-FE0JS0PZ,services,PLN,R15,True,2023-01-03,29.2
P003128,SKU-A5KIVG03,services,EUR,R12,True,2024-02-11,8.18
P003129,SKU-N9BY7AMU,gadgets,USD,R03,True,2024-09-03,19.36
P003130,SKU-S59USUUL,gadgets,EUR,R06,False,2023-11-14,23.42
P003131,SKU-P4ZUA153,widgets,PLN,R18,True,2023-11-16,10.47
P003132,SKU-U7RNOP9C,accessories,USD,R25,False,2024-11-08,14.28
P003133,SKU-KNLKDK7V,accessories,EUR,R13,True,2024-05-20,23.92
P003134,SKU-7KKK5W17,widgets,EUR,R01,True,2023-04-10,33.51
P003135,SKU-4OPV96L0,services,PLN,R15,True,2024-06-08,20.33
P003136,SKU-VAALIZRZ,services,EUR,R01,True,2023-01-01,14.6
P003137,SKU-FT9GSA8Y,accessories,EUR,R18,True,2024-01-05,12.15
P003138,SKU-ULMVFQOL,accessories,EUR,R09,True,2024-02-09,17.91
P003139,SKU-OY2KRH5M,services,USD,R19,True,2023-09-17,13.74
P003140,SKU-AOSP1UIY,widgets,EUR,R13,True,2024-03-03,31.73
P003141,SKU-4LKRT36W,services,EUR,R24,True,2024-11-25,25.84
P003142,SKU-53IIIP2A,gadgets,USD,R19,True,2024-10-12,15.03
P003143,SKU-AF7EDOEW,widgets,USD,R23,True,2024-02-10,25.45
P003144,SKU-7E3PPPQ4,gadgets,EUR,R01,True,2023-12-27,89.86
P003145,SKU-TP8ZBRX8,gadgets,EUR,R17,True,2023-02-26,34.86
P003146,SKU-R0FEVSED,services,USD,R16,True,2024-08-12,25.86
P003147,SKU-IJJZV84G,gadgets,USD,R20,True,2023-09-19,34.13
P003148,SKU-FLJGSJSP,widgets,EUR,R06,True,2023-10-01,47.4
P003149,SKU-4TPDA6GD,widgets,EUR,R18,True,2024-08-02,8.91
P003150,SKU-5KALP2TT,widgets,USD,R24,True,2023-07-17,17.19
P003151,SKU-SXS00IWJ,accessories,EUR,R16,True,2023-08-03,15.33
P003152,SKU-69J1DTLJ,accessories,EUR,R22,True,2024-10-13,15.07
P003153,SKU-FPVZ7H10,services,USD,R16,True,2023-12-30,78.93
P003154,SKU-BRFZ4OA7,gadgets,PLN,R13,True,2023-10-26,30.15
P003155,SKU-BZ63QHFZ,gadgets,GBP,R07,True,2024-10-29,43.36
P003156,SKU-29CLVXV6,gadgets,EUR,R14,True,2024-03-02,26.56
P003157,SKU-OEZF895O,services,GBP,R19,True,2023-10-16,115.78
P003158,SKU-L7KNPONU,services,PLN,R09,True,2024-07-29,6.65
P003159,SKU-GK68L8WP,services,PLN,R22,True,2023-02-23,16.6
P003160,SKU-ULOMZN0V,accessories,EUR,R05,True,2023-10-07,17.04
P003161,SKU-NATFFC3B,services,EUR,R10,True,2023-09-16,18.01
P003162,SKU-RDXAIYT8,widgets,USD,R20,True,2024-06-17,38.42
P003163,SKU-AQNZ2CBP,widgets,USD,R07,True,2024-11-22,23.43
P003164,SKU-WW0E4KLN,services,EUR,R12,True,2024-10-31,32.8
P003165,SKU-JW8VYE4K,widgets,USD,R03,True,2024-01-09,41.49
P003166,SKU-9Z3PQXDW,gadgets,EUR,R24,True,2024-01-22,25.41
P003167,SKU-LN0U996W,widgets,USD,R15,True,2024-11-08,34.37
P003168,SKU-R9IJX7YZ,gadgets,EUR,R25,True,2024-10-26,17.04
P003169,SKU-XMQ484H9,accessories,USD,R19,True,2024-10-25,15.08
P003170,SKU-OERO8Z89,accessories,EUR,R07,True,2024-06-16,13.04
P003171,SKU-QB79XXJ6,accessories,EUR,R07,False,2023-07-25,23.35
P003172,SKU-DYSWYPLO,widgets,GBP,R08,True,2024-11-02,12.52
P003173,SKU-INU9AG3Y,accessories,EUR,R11,False,2024-08-10,11.68
P003174,SKU-KHGAGJEA,widgets,EUR,R17,True,2023-04-04,32.81
P003175,SKU-LTNFUXUB,widgets,EUR,R12,True,2023-12-13,12.7
P003176,SKU-28BW9CBN,accessories,USD,R24,True,2023-01-16,31.2
P003177,SKU-8SP8TAVU,gadgets,PLN,R02,True,2024-11-11,18.3
P003178,SKU-Q6FTNAAW,services,USD,R14,True,2023-09-10,15.69
P003179,SKU-2OMD9DNT,gadgets,PLN,R18,True,2023-04-06,38.29
P003180,SKU-XQNB6AY1,services,EUR,R01,True,2023-02-24,40.26
P003181,SKU-T7JBBHX9,services,EUR,R10,True,2023-02-10,25.24
P003182,SKU-9Y6SBOYX,gadgets,EUR,R21,True,2023-08-28,51.73
P003183,SKU-9941L3TF,gadgets,USD,R01,False,2024-03-22,8.09
P003184,SKU-9CYK95CQ,services,USD,R01,True,2024-11-11,42.46
P003185,SKU-R6KVMO8S,services,EUR,R01,True,2023-06-11,13.7
P003186,SKU-IMAMQKL9,widgets,EUR,R20,False,2023-12-19,19.33
P003187,SKU-GS48VK9B,widgets,PLN,R09,True,2024-07-11,27.53
P003188,SKU-VAKEP567,services,USD,R25,True,2024-06-24,14.64
P003189,SKU-H1MJ5Y6U,widgets,USD,R01,True,2024-05-21,21.64
P003190,SKU-JY4XZBE5,gadgets,EUR,R10,True,2024-11-11,17.18
P003191,SKU-ZDTW9N0L,gadgets,USD,R14,True,2023-08-02,19.36
P003192,SKU-H8MI3UYY,accessories,USD,R06,False,2024-03-08,78.47
P003193,SKU-MOSAJJJO,accessories,PLN,R09,True,2024-08-08,7.29
P003194,SKU-X70P8I7Y,widgets,EUR,R21,False,2023-05-09,19.51
P003195,SKU-55NG44GV,widgets,EUR,R25,True,2023-05-27,28.1
P003196,SKU-52BV0Z50,gadgets,EUR,R13,True,2023-07-10,11.26
P003197,SKU-5DXHCB7I,accessories,USD,R13,True,2024-06-28,20.07
P003198,SKU-UOOVNZ1V,gadgets,EUR,R16,True,2024-06-11,26.62
P003199,SKU-TFR1ZJIS,services,USD,R24,True,2024-02-29,27.54
P003200,SKU-PLRT9P9P,gadgets,EUR,R21,True,2024-06-23,36.37
P003201,SKU-8TAT3TVG,gadgets,EUR,R09,True,2024-07-12,42.87
P003202,SKU-KE8LV5LC,gadgets,USD,R23,False,2024-03-24,18.2
P003203,SKU-G6V974IC,services,EUR,R10,True,2023-12-22,23.4
P003204,SKU-8IQQ4D6R,gadgets,EUR,R12,True,2023-09-18,9.47
P003205,SKU-GR67ZUG2,accessories,USD,R08,True,2024-10-06,21.51
P003206,SKU-328TTCWS,accessories,EUR,R13,True,2023-07-18,9.29
P003207,SKU-8IGOBS3G,gadgets,PLN,R25,True,2024-08-14,22.34
P003208,SKU-2VSTMU3C,services,USD,R09,True,2023-04-30,36.38
P003209,SKU-K8M9V8FJ,widgets,USD,R03,True,2024-02-12,28.44
P003210,SKU-JXKMSW11,widgets,USD,R16,True,2023-09-09,23.45
P003211,SKU-IN6R4QUG,services,GBP,R07,True,2024-11-26,36.02
P003212,SKU-J11TJA44,services,EUR,R14,True,2023-11-27,42.21
P003213,SKU-5RWE4WGC,widgets,EUR,R05,True,2023-10-08,13.5
P003214,SKU-UAO2H6K6,widgets,EUR,R15,True,2024-03-03,45.23
P003215,SKU-R59UUJJ5,services,EUR,R23,True,2024-08-16,14.1
P003216,SKU-SDA5JXSV,widgets,EUR,R24,True,2023-11-14,16.99
P003217,SKU-KJTQEPWS,widgets,EUR,R07,True,2024-08-16,34.31
P003218,SKU-CMLMVIKI,accessories,USD,R12,True,2024-02-10,24.69
P003219,SKU-P38BW9EZ,widgets,USD,R11,True,2023-08-06,21.89
P003220,SKU-WXYIAN3N,gadgets,USD,R10,True,2024-02-01,24.62
P003221,SKU-RGSTTR79,accessories,USD,R17,True,2024-08-01,48.81
P003222,SKU-F0N8S2CJ,gadgets,EUR,R04,False,2023-09-28,23.12
P003223,SKU-PV9LOFHE,services,EUR,R08,True,2024-05-30,34.72
P003224,SKU-TBUK6X0J,widgets,EUR,R24,True,2023-11-24,34.19
P003225,SKU-BCG4SCK4,services,EUR,R02,False,2023-05-17,77.68
P003226,SKU-D3YGXVKI,widgets,EUR,R01,False,2023-11-20,50.91
P003227,SKU-EKZ32Z1W,services,GBP,R02,False,2023-02-14,33.88
P003228,SKU-1KU7YJSK,widgets,EUR,R07,True,2023-04-08,34.18
P003229,SKU-FG46OWMI,services,EUR,R02,True,2023-04-18,24.57
P003230,SKU-OH677DAH,services,EUR,R20,True,2024-02-24,20.14
P003231,SKU-P29D3F5O,services,EUR,R04,True,2023-08-31,22.03
P003232,SKU-5WILQ83X,gadgets,USD,R19,True,2024-06-05,22.53
P003233,SKU-3T9DTZGB,widgets,USD,R06,True,2023-01-04,16.95
P003234,SKU-5RTICL81,gadgets,EUR,R18,False,2024-11-27,17.32
P003235,SKU-C4EMTMMV,widgets,PLN,R20,True,2023-08-10,21.37
P003236,SKU-BMI478J3,accessories,USD,R20,True,2024-02-03,18.27
P003237,SKU-PGZ3G7PO,widgets,USD,R02,True,2023-02-21,19.76
P003238,SKU-PD8J4926,accessories,PLN,R03,False,2023-08-07,20.08
P003239,SKU-ZT82SVIS,gadgets,PLN,R06,True,2023-06-21,38.23
P003240,SKU-WA5YWH2Z,widgets,EUR,R12,True,2024-05-25,35.71
P003241,SKU-4NF7REIL,accessories,USD,R17,True,2023-08-18,41.05
P003242,SKU-83WSH5GS,accessories,PLN,R23,True,2024-04-03,46.85
P003243,SKU-WMRCUTDJ,services,PLN,R13,False,2023-02-09,14.41
P003244,SKU-CB00IICM,accessories,USD,R04,False,2024-05-24,22.59
P003245,SKU-Y5U7ETKB,services,EUR,R22,False,2023-01-07,26.6
P003246,SKU-YS2BVPP7,gadgets,EUR,R19,True,2023-07-23,28.94
P003247,SKU-E8L2YGOA,accessories,USD,R15,True,2024-03-08,30.19
P003248,SKU-SJIKX7NG,widgets,EUR,R03,True,2023-04-07,52.05
P003249,SKU-PT9282GV,widgets,EUR,R13,True,2023-11-21,15.97
P003250,SKU-PZVL06NS,widgets,EUR,R22,False,2024-02-14,25.49
P003251,SKU-HGBIJ533,gadgets,EUR,R23,True,2024-07-20,10.7
P003252,SKU-Q49LI0VL,services,GBP,R17,False,2023-09-15,28.51
P003253,SKU-M10SDS33,services,USD,R23,True,2024-09-13,8.54
P003254,SKU-W1STNATO,widgets,PLN,R19,True,2023-07-23,27.56
P003255,SKU-N3C0LIU5,services,EUR,R12,True,2024-01-12,46.74
P003256,SKU-JFXCZHG6,accessories,EUR,R05,True,2023-05-15,32.24
P003257,SKU-INWVWHL3,widgets,EUR,R14,True,2023-03-15,11.72
P003258,SKU-75P6VLVU,services,GBP,R02,True,2024-06-05,13.94
P003259,SKU-Y25TP4AM,gadgets,EUR,R18,True,2023-09-04,32.14
P003260,SKU-XLPKQQR1,widgets,EUR,R03,True,2023-03-31,20.75
P003261,SKU-TKPQZ3DL,gadgets,EUR,R07,True,2023-02-23,6.01
P003262,SKU-H2EDA4O6,services,EUR,R04,True,2023-11-22,51.94
P003263,SKU-6UFEL587,services,EUR,R02,True,2024-10-20,24.81
P003264,SKU-N99OK49P,accessories,USD,R12,True,2024-08-05,9.41
P003265,SKU-MMDVUOC0,gadgets,USD,R21,True,2024-03-21,25.55
P003266,SKU-D0UZDK3R,accessories,EUR,R23,True,2023-10-13,83.82
P003267,SKU-QWHUVKQG,services,EUR,R25,True,2023-03-31,20.33
P003268,SKU-BOUCE1JQ,widgets,EUR,R16,True,2023-12-06,20.15
P003269,SKU-NCLCQ13H,services,EUR,R18,True,2023-11-17,15.1
P003270,SKU-76K8X6A3,services,EUR,R12,True,2024-08-06,32.73
P003271,SKU-3TU2KNJ9,accessories,USD,R08,True,2023-12-26,25.81
P003272,SKU-1XESF5S0,gadgets,EUR,R24,False,2023-12-21,36.13
P003273,SKU-G511BWU0,services,USD,R02,True,2024-07-25,14.36
P003274,SKU-IXF658XX,widgets,EUR,R24,True,2024-10-29,34.38
P003275,SKU-WAO4CRXA,gadgets,EUR,R23,True,2024-06-15,10.95
P003276,SKU-RR7LVMP1,services,USD,R24,True,2024-02-29,29.9
P003277,SKU-XAOE1707,accessories,EUR,R07,True,2023-12-12,13.8
P003278,SKU-3HSQUMCM,accessories,USD,R17,True,2023-03-11,22.72
P003279,SKU-FW0YREP2,services,PLN,R09,True,2023-09-03,8.71
P003280,SKU-K8K8G25G,accessories,EUR,R19,True,2024-11-20,23.54
P003281,SKU-DG5GNJDH,accessories,EUR,R15,True,2024-01-26,21.94
P003282,SKU-AAS7H6H0,services,EUR,R18,True,2024-01-08,8.87
P003283,SKU-QF1W70U8,accessories,USD,R14,True,2024-11-10,62.72
P003284,SKU-Y0BJ8TVM,gadgets,USD,R07,True,2023-08-01,32.25
P003285,SKU-U3R7SP5P,gadgets,USD,R15,True,2024-02-24,11.54
P003286,SKU-FZ9ZRUM9,widgets,USD,R16,True,2024-01-25,12.13
P003287,SKU-MLPAHLBU,services,EUR,R13,True,2024-07-26,19.12
P003288,SKU-I35VHBUJ,gadgets,PLN,R14,True,2023-04-30,15.79
P003289,SKU-V581KMHV,widgets,EUR,R22,False,2023-02-17,20.99
P003290,SKU-HJGRIW5O,services,USD,R02,True,2024-04-07,6.05
P003291,SKU-96V20XOJ,widgets,EUR,R10,True,2024-03-23,61.28
P003292,SKU-KZBDNRUA,services,EUR,R12,True,2024-02-12,14.43
P003293,SKU-4WFNPMEP,accessories,EUR,R13,True,2024-05-23,45.94
P003294,SKU-PZJSFXAL,gadgets,USD,R09,True,2023-08-01,20.07
P003295,SKU-XIQURMNS,accessories,EUR,R06,True,2023-11-18,96.42
P003296,SKU-E58LEKJC,services,EUR,R14,False,2024-03-16,37.16
P003297,SKU-WYUNAJQ1,gadgets,EUR,R18,True,2023-07-08,41.99
P003298,SKU-B9FIJ2AK,gadgets,USD,R03,True,2024-11-20,45.49
P003299,SKU-9X61FH6X,services,USD,R08,False,2023-08-10,23.34
P003300,SKU-CRFVYBLW,gadgets,EUR,R04,True,2024-10-27,24.3
P003301,SKU-L3DUJ3UI,gadgets,EUR,R09,True,2023-11-30,20.59
P003302,SKU-837K633M,widgets,EUR,R15,True,2023-11-21,27.58
P003303,SKU-ACDPMTGF,gadgets,EUR,R24,True,2023-11-04,23.23
P003304,SKU-2KDHIFY0,accessories,USD,R20,False,2023-10-13,27.58
P003305,SKU-309Y6LWB,accessories,EUR,R24,True,2023-11-11,13.79
P003306,SKU-69VSC8AA,accessories,USD,R10,False,2024-05-25,17.29
P003307,SKU-3HPPLG0G,accessories,EUR,R19,True,2024-11-23,30.96
P003308,SKU-6KFODFES,services,PLN,R05,True,2023-05-21,22.48
P003309,SKU-259ZV4Q2,gadgets,EUR,R23,True,2024-02-19,29.69
P003310,SKU-9L15A735,gadgets,GBP,R12,True,2024-09-01,33.2
P003311,SKU-1DFQQ362,widgets,EUR,R17,True,2023-01-02,37.82
P003312,SKU-Z25XUJY8,widgets,EUR,R06,True,2024-10-10,29.86
P003313,SKU-L4KCVROA,gadgets,EUR,R09,True,2023-06-13,19.31
P003314,SKU-6CXSQS30,services,GBP,R11,True,2024-05-13,13.21
P003315,SKU-8N4PJV0C,gadgets,EUR,R24,True,2024-07-11,44.47
P003316,SKU-FP5DKJKO,accessories,EUR,R16,True,2023-01-09,14.65
P003317,SKU-TXR6WQ5G,widgets,EUR,R23,True,2024-05-12,22.2
P003318,SKU-CUTISSY4,accessories,EUR,R15,True,2024-02-24,58.59
P003319,SKU-94RRJF1A,services,EUR,R13,True,2024-04-30,13.79
P003320,SKU-5MGCEGBL,widgets,EUR,R20,True,2023-11-12,18.85
P003321,SKU-BK53VNHS,accessories,EUR,R11,False,2023-08-05,23.83
P003322,SKU-XV2OWSCK,widgets,PLN,R07,True,2024-05-28,7.6
P003323,SKU-1227LVGB,widgets,EUR,R02,True,2024-07-20,11.69
P003324,SKU-HBDPXMWQ,accessories,PLN,R02,True,2024-02-23,47.03
P003325,SKU-ZN7MPR8V,widgets,EUR,R03,True,2023-05-30,29.12
P003326,SKU-EVLUCZRZ,accessories,EUR,R11,True,2024-11-09,36.43
P003327,SKU-T9JZKFZU,accessories,EUR,R23,True,2024-04-12,25.88
P003328,SKU-2T209RM7,widgets,EUR,R22,True,2023-05-29,6.88
P003329,SKU-P5G8EM4K,accessories,USD,R21,True,2023-10-03,12.05
P003330,SKU-ULM0OSFS,widgets,GBP,R11,True,2023-01-29,5.84
P003331,SKU-1AU96VQ1,services,USD,R08,True,2023-11-26,32.62
P003332,SKU-L3CUXDVP,accessories,EUR,R13,True,2023-12-15,112.86
P003333,SKU-ABVPEQ9T,widgets,EUR,R14,False,2023-12-05,8.67
P003334,SKU-8I4YCYNI,widgets,EUR,R13,True,2024-11-01,42.21
P003335,SKU-HYT6UAM6,accessories,EUR,R03,True,2023-06-03,42.68
P003336,SKU-VFM75Q11,accessories,EUR,R21,True,2023-03-26,24.83
P003337,SKU-HTRBJQGS,gadgets,EUR,R13,True,2024-06-18,9.75
P003338,SKU-EOPW706S,gadgets,EUR,R25,True,2023-02-20,13.2
P003339,SKU-2WMTT9SL,widgets,EUR,R16,True,2023-05-12,6.61
P003340,SKU-TIB1QUQR,services,EUR,R11,True,2023-01-03,20.59
P003341,SKU-ZWN67CL5,services,EUR,R17,True,2024-05-15,25.29
P003342,SKU-48H4YO2K,accessories,EUR,R16,True,2024-07-18,36.35
P003343,SKU-9PLQX92C,accessories,USD,R04,True,2024-06-14,19.64
P003344,SKU-P352B5B2,gadgets,PLN,R15,True,2023-11-05,13.35
P003345,SKU-489S2OPS,services,EUR,R14,True,2023-05-28,14.67
P003346,SKU-HHEXLW9T,services,EUR,R09,True,2023-02-18,20.51
P003347,SKU-HTTDGQZA,widgets,EUR,R18,True,2024-04-06,26.6
P003348,SKU-6Q83QP4J,gadgets,EUR,R09,True,2023-04-04,51.14
P003349,SKU-OJQBHM6C,services,USD,R11,True,2024-08-28,75.78
P003350,SKU-B5GAICU9,services,EUR,R04,True,2023-08-05,22.09
P003351,SKU-3H0MHT3Q,gadgets,USD,R20,True,2023-08-24,11.63
P003352,SKU-2U9T9WBV,gadgets,USD,R22,True,2024-06-05,46.39
P003353,SKU-8QSK5KCQ,gadgets,EUR,R22,True,2023-09-15,102.94
P003354,SKU-BLU9JN3O,accessories,EUR,R07,True,2023-09-22,14.12
P003355,SKU-Q1XO7C2X,gadgets,EUR,R21,True,2023-12-08,16.47
P003356,SKU-Z5WQKF9R,accessories,EUR,R12,True,2023-11-27,20.65
P003357,SKU-F5MUB91N,gadgets,EUR,R18,True,2023-03-30,22.5
P003358,SKU-0469T7RV,widgets,USD,R02,True,2024-02-19,14.79
P003359,SKU-UZF05OIZ,accessories,USD,R19,True,2024-06-16,9.66
P003360,SKU-0NCBNYSK,gadgets,EUR,R17,True,2023-11-24,32.05
P003361,SKU-TKHLV5BQ,widgets,EUR,R03,True,2023-12-06,20.47
P003362,SKU-GVHMMWEK,services,EUR,R19,True,2023-12-20,43.7
P003363,SKU-74Z63U33,widgets,USD,R22,True,2024-07-10,30.77
P003364,SKU-T6P0C6KF,services,GBP,R11,True,2023-02-16,40.94
P003365,SKU-I5J0S01F,widgets,EUR,R25,True,2024-09-12,23.05
P003366,SKU-VTEKOMY7,accessories,EUR,R09,True,2023-07-14,33.81
P003367,SKU-2DFSFZ2Z,services,EUR,R01,True,2024-05-21,14.35
