order_id,customer_id,status,country,currency,created_date,updated_date,channel
O000031243,C0003318,paid,SE,EUR,2025-04-09,2025-04-11,web
O000031244,C0011453,shipped,SE,GBP,2024-04-02,2024-04-08,web
O000031245,C0008686,cancelled,ES,EUR,2023-12-19,2023-12-28,web
O000031246,C0002344,delivered,GB,PLN,2023-10-04,2023-10-04,partner
O000031247,C0000025,paid,DE,EUR,2024-08-15,2024-08-25,partner
O000031248,C0005379,shipped,GB,EUR,2023-01-07,2023-01-13,mobile
O000031249,C0004478,shipped,NL,EUR,2025-05-28,2025-05-31,partner
O000031250,C0003838,delivered,US,GBP,2023-08-20,2023-08-31,mobile
O000031251,C0004791,created,NL,EUR,2023-05-13,2023-05-15,web
O000031252,C0005123,delivered,US,EUR,2024-06-14,2024-06-25,mobile
O000031253,C0003070,created,NL,USD,2024-04-17,2024-04-23,partner
O000031254,C0006446,shipped,GB,EUR,2024-02-13,2024-02-23,web
O000031255,C0005933,created,PL,GBP,2024-12-18,2024-12-27,mobile
O000031256,C0009407,delivered,NL,USD,2025-05-18,2025-05-31,mobile
O000031257,C0010777,paid,GB,PLN,2023-03-15,2023-03-22,mobile
O000031258,C0006137,delivered,DE,EUR,2024-01-29,2024-01-30,partner
O000031259,C0008024,created,DE,EUR,2024-11-10,2024-11-19,partner
O000031260,C0007239,shipped,ES,PLN,2023-09-04,2023-09-10,mobile
O000031261,C0002077,refunded,GB,GBP,2024-11-21,2024-11-24,partner
O000031262,C0009937,paid,US,PLN,2025-05-21,2025-05-21,partner
O000031263,C0008465,delivered,US,EUR,2023-09-28,2023-10-11,partner
O000031264,C0009284,paid,SE,EUR,2024-01-14,2024-01-19,partner
O000031265,C0001981,paid,US,EUR,2023-08-16,2023-08-17,partner
O000031266,C0003705,shipped,DE,EUR,2024-06-10,2024-06-20,mobile
O000031267,C0001808,paid,DE,EUR,2023-08-30,2023-09-03,web
O000031268,C0007469,created,PL,EUR,2023-03-29,2023-03-30,partner
O000031269,C0001758,cancelled,FR,EUR,2024-01-06,2024-01-20,partner
O000031270,C0011828,shipped,ES,USD,2025-01-16,2025-01-29,partner
O000031271,C00008668,created,US,EUR,2024-11-06,2024-11-14,partner
O000031272,C0001557,paid,PL,EUR,2024-11-17,2024-11-28,web
O000031273,C00002814,shipped,GB,EUR,2024-11-18,2024-12-01,mobile
O000031274,C0011461,shipped,DE,EUR,2024-03-05,2024-03-06,partner
O000031275,C0011493,delivered,US,USD,2025-02-06,2025-02-15,mobile
O000031276,C0006939,delivered,US,USD,2024-11-30,2024-12-06,mobile
O000031277,C0001893,paid,SE,USD,2024-01-22,2024-01-29,partner
O000031278,C0000863,delivered,NL,EUR,2024-03-10,2024-03-22,mobile
O000031279,C0001995,cancelled,PL,EUR,2024-12-22,2025-01-01,mobile
O000031280,C0000481,shipped,GB,EUR,2023-04-16,2023-04-17,mobile
O000031281,c0002773,refunded,DE,EUR,2023-01-15,2023-01-17,partner
O000031282,C0001283,paid,US,EUR,2023-10-24,2023-10-25,mobile
O000031283,C0008447,refunded,FR,EUR,2023-10-05,2023-10-09,mobile
O000031284,C0000967,delivered,SE,EUR,2023-07-10,2023-07-10,mobile
O000031285,C0006509,delivered,US,USD,2023-02-04,2023-02-10,partner
O000031286,C0010087,paid,US,USD,2024-07-11,2024-07-20,partner
O000031287,C0011313,paid,US,EUR,2025-03-30,2025-04-12,mobile
O000031288,C0011012,shipped,ES,EUR,2024-03-22,2024-03-28,web
O000031289,C0000225,shipped,US,GBP,2024-09-02,2024-09-15,web
O000031290,C0003461,delivered,SE,EUR,2023-06-16,2023-06-27,partner
O000031291,C0004931,delivered,US,USD,2023-08-09,2023-08-12,mobile
O000031292,C0011729,shipped,FR,EUR,2023-07-01,2023-07-11,partner
O000031293,C0003234,paid,SE,PLN,2023-07-11,2023-07-12,partner
O000031294,C0004949,paid,FR,EUR,2024-07-02,2024-07-13,mobile
O000031295,C0000837,delivered,NL,USD,2024-11-12,2024-11-17,web
O000031296,C0005434,paid,SE,EUR,2023-04-06,2023-04-07,partner
O000031297,C0008270,delivered,SE,EUR,2025-04-20,2025-05-01,mobile
O000031298,C0004880,paid,ES,EUR,2024-11-01,2024-11-02,mobile
O000031299,C0011012,paid,US,EUR,2024-04-14,2024-04-17,web
O000031300,C0004757,paid,US,USD,2023-08-23,2023-09-01,partner
O000031301,C0000968,shipped,DE,PLN,2024-06-19,2024-06-29,mobile
O000031302,C0003736,refunded,US,USD,2023-06-12,2023-06-12,partner
O000031303,C0011832,shipped,ES,EUR,2025-02-11,2025-02-21,partner
O000031304,C0006077,cancelled,PL,USD,2024-11-06,2024-11-19,mobile
O000031305,C0005207,delivered,PL,USD,2024-03-02,2024-03-05,mobile
O000031306,C0011659,cancelled,ES,USD,2023-04-25,2023-05-02,partner
O000031307,C00007279,created,US,USD,2025-02-24,2025-02-26,partner
O000031308,C0004744,delivered,ES,EUR,2023-04-24,2023-05-01,web
O000031309,C0006202,paid,US,USD,2025-01-03,2025-01-17,mobile
O000031310,C0009777,refunded,PL,GBP,2023-06-29,2023-07-13,partner
O000031311,C0002076,delivered,DE,EUR,2024-11-20,2024-11-26,partner
O000031312,C0006617,created,NL,PLN,2023-09-14,2023-09-14,web
O000031313,C0004893,created,PL,PLN,2024-11-01,2024-11-01,partner
O000031314, C0004719 ,delivered,DE,EUR,2023-11-07,2023-11-17,web
O000031315,C0011350,cancelled,US,EUR,2024-06-25,2024-06-28,mobile
O000031316,C0001723,created,GB,USD,2024-06-22,2024-06-22,web
O000031317,C0002352,paid,GB,EUR,2023-11-27,2023-11-29,web
O000031318,C0007562,shipped,PL,EUR,2023-10-07,2023-10-14,partner
O000031319,C0000633,shipped,US,EUR,2023-10-30,2023-11-13,partner
O000031320,C0005151,delivered,GB,EUR,2024-08-02,2024-08-15,partner
O000031321,C0010247,paid,US,EUR,2024-07-04,2024-07-12,mobile
O000031322,C0002993,shipped,SE,EUR,2023-12-21,2023-12-28,mobile
O000031323,C0006363,shipped,DE,USD,2025-04-04,2025-04-13,web
O000031324,C0000437,shipped,FR,EUR,2025-01-29,2025-02-10,partner
O000031325,C0002410,delivered,SE,USD,2023-07-04,2023-07-12,partner
O000031326,C0009613,delivered,US,PLN,2024-05-17,2024-05-19,partner
O000031327,C0004369,delivered,ES,EUR,2024-03-15,2024-03-25,web
O000031328,C0005133,shipped,FR,EUR,2024-05-29,2024-05-29,web
O000031329,C0007727,paid,NL,EUR,2025-03-16,2025-03-22,mobile
O000031330,C00003911,delivered,PL,USD,2023-08-02,2023-08-14,mobile
O000031331,C0010960,cancelled,SE,USD,2024-10-14,2024-10-16,partner
O000031332,C0000751,delivered,SE,EUR,2024-07-14,2024-07-27,partner
O000031333,C00008759,refunded,GB,EUR,2023-11-10,2023-11-15,web
O000031334,C0002384,cancelled,US,PLN,2025-03-25,2025-04-06,web
O000031335,C0009975,paid,FR,EUR,2023-06-24,2023-06-29,partner
O000031336,C0006791,paid,PL,EUR,2023-09-07,2023-09-10,partner
O000031337,C0002696,shipped,SE,EUR,2024-12-19,2024-12-20,mobile
O000031338,C0005484,shipped,GB,EUR,2024-05-07,2024-05-08,mobile
O000031339,C0011109,paid,GB,GBP,2025-01-01,2025-01-09,partner
O000031340,C0011770,paid,GB,EUR,2023-05-16,2023-05-25,mobile
O000031341,C0005431,delivered,SE,USD,2024-01-24,2024-01-29,mobile
O000031342,C00007313,shipped,PL,EUR,2025-04-14,2025-04-16,mobile
O000031343, C0009402 ,created,US,EUR,2025-04-18,2025-04-28,web
O000031344,C0000317,paid,FR,EUR,2023-10-24,2023-11-04,partner
O000031345,C0002474,delivered,NL,EUR,2023-03-02,2023-03-10,partner
O000031346,C0003744,shipped,FR,PLN,2023-04-04,2023-04-04,web
O000031347,C0010315,delivered,GB,EUR,2023-11-19,2023-11-20,mobile
O000031348,C0001586,created,DE,EUR,2024-03-13,2024-03-18,mobile
O000031349,C0004396,paid,ES,EUR,2023-01-04,2023-01-08,partner
O000031350,C0011330,refunded,SE,EUR,2023-10-21,2023-10-22,web
O000031351,C0005582,delivered,SE,EUR,2023-03-02,2023-03-13,web
O000031352,C0000059,paid,US,EUR,2023-11-27,2023-12-02,partner
O000031353,C0006653,cancelled,DE,EUR,2024-12-23,2024-12-29,mobile
O000031354,C0010250,shipped,ES,EUR,2024-06-29,2024-06-30,web
O000031355,C0000664,paid,SE,EUR,2024-09-10,2024-09-23,mobile
O000031356,C0004452,paid,NL,EUR,2023-05-01,2023-05-08,partner
O000031357,C0007044,created,DE,EUR,2023-10-15,2023-10-23,partner
O000031358,C0006859,shipped,ES,EUR,2025-05-26,2025-05-28,mobile
O000031359,C0001834,cancelled,DE,USD,2024-10-24,2024-10-29,web
O000031360,C0002509,paid,US,EUR,2025-04-13,2025-04-27,web
O000031361,C0004116,paid,US,GBP,2023-03-09,2023-03-19,mobile
O000031362,C0004273,delivered,ES,EUR,2023-09-04,2023-09-18,mobile
O000031363,C0007058,delivered,US,EUR,2023-07-03,2023-07-17,partner
O000031364,C0010609,paid,US,EUR,2023-01-24,2023-02-07,partner
O000031365,C0009783,paid,PL,USD,2024-10-19,2024-10-19,mobile
O000031366,C0004984,delivered,NL,EUR,2025-02-12,2025-02-13,web
O000031367,C0006041,delivered,US,PLN,2023-08-19,2023-08-22,web
O000031368,C0010178,refunded,NL,EUR,2024-11-13,2024-11-17,partner
O000031369,C0006852,paid,NL,GBP,2023-07-07,2023-07-11,mobile
O000031370,C0001583,delivered,GB,EUR,2025-05-04,2025-05-13,mobile
O000031371,C0006447,delivered,FR,EUR,2024-10-15,2024-10-25,web
O000031372,C0009835,created,GB,EUR,2024-06-09,2024-06-14,web
O000031373,C0011174,paid,US,EUR,2023-06-17,2023-06-17,mobile
O000031374,C0004417,paid,SE,EUR,2024-06-20,2024-07-03,partner
O000031375,C0004593,created,ES,USD,2024-12-29,2025-01-06,mobile
O000031376,C0007006,delivered,US,EUR,2023-09-09,2023-09-19,web
O000031377,C0002110,delivered,PL,EUR,2024-05-14,2024-05-20,mobile
O000031378,C0005505,created,US,USD,2023-08-12,2023-08-25,partner
O000031379,C0008519,paid,SE,USD,2024-09-17,2024-09-30,web
O000031380,C0011765,delivered,NL,USD,2023-03-09,2023-03-14,partner
O000031381,C00005897,cancelled,PL,EUR,2025-06-03,2025-06-10,partner
O000031382,C0002157,paid,NL,EUR,2023-10-14,2023-10-24,web
O000031383,C0001390,paid,SE,USD,2024-06-05,2024-06-08,web
O000031384,C0006344,shipped,FR,EUR,2024-06-14,2024-06-26,web
O000031385,C0004431,delivered,US,USD,2024-08-11,2024-08-19,partner
O000031386,C0007781,paid,DE,EUR,2024-11-24,2024-12-03,partner
O000031387,C00010918,cancelled,ES,PLN,2023-08-26,2023-08-30,partner
O000031388,C0004502,delivered,NL,EUR,2023-10-08,2023-10-15,mobile
O000031389,C0005147,shipped,SE,EUR,2025-04-17,2025-04-19,mobile
O000031390,C0003520,refunded,US,USD,2024-08-22,2024-08-22,web
O000031391,C0008917,paid,ES,USD,2025-02-08,2025-02-22,web
O000031392,C0007029,delivered,SE,USD,2023-11-05,2023-11-14,partner
O000031393,C00003091,paid,US,EUR,2025-03-06,2025-03-17,web
O000031394,C0002646,paid,NL,USD,2025-03-04,2025-03-18,partner
O000031395,C0007301,paid,US,EUR,2023-02-23,2023-02-25,partner
O000031396,C0011543,created,FR,PLN,2024-05-24,2024-06-01,partner
O000031397,C0009320,delivered,US,USD,2024-05-03,2024-05-17,partner
O000031398,C0006221,paid,DE,EUR,2023-09-08,2023-09-12,web
O000031399,C0011168,shipped,US,EUR,2024-03-21,2024-04-03,web
O000031400,C0005282,delivered,PL,EUR,2024-08-21,2024-09-02,mobile
O000031401,C0002107,delivered,PL,PLN,2024-01-03,2024-01-05,web
O000031402,C0011215,delivered,FR,EUR,2024-01-23,2024-01-31,web
O000031403,C0009418,paid,FR,EUR,2024-03-02,2024-03-03,partner
O000031404,C0006012,paid,DE,USD,2023-12-31,2024-01-02,web
O000031405,C0003639,refunded,DE,EUR,2024-06-14,2024-06-23,web
O000031406,C0003732,paid,SE,USD,2024-10-20,2024-11-01,web
O000031407,C0007871,paid,ES,USD,2023-06-17,2023-06-25,web
O000031408,C0005926,paid,ES,EUR,2024-08-17,2024-08-31,web
O000031409,C0001685,paid,DE,EUR,2023-09-18,2023-09-23,web
O000031410,C0011975,shipped,SE,GBP,2024-05-28,2024-06-01,web
O000031411,C0002956,paid,GB,EUR,2023-12-22,2024-01-01,mobile
O000031412,C0006497,paid,ES,USD,2025-05-16,2025-05-25,mobile
O000031413,C0003773,delivered,US,EUR,2023-06-06,2023-06-15,web
O000031414,C0007764,paid,SE,GBP,2023-05-15,2023-05-19,mobile
O000031415,C0002090,paid,US,EUR,2024-03-26,2024-03-31,mobile
O000031416,C0002690,delivered,US,USD,2025-05-15,2025-05-17,web
O000031417,C0010575,created,DE,EUR,2024-05-03,2024-05-07,partner
O000031418,C0005483,paid,SE,USD,2023-07-04,2023-07-16,web
O000031419,C0009952,shipped,US,EUR,2023-02-18,2023-02-23,web
O000031420,C0001842,paid,NL,EUR,2024-11-18,2024-11-28,web
O000031421,C0007353,delivered,US,EUR,2023-09-22,2023-10-01,web
O000031422,C0000224,paid,FR,EUR,2023-05-12,2023-05-15,partner
O000031423,C0008072,paid,ES,USD,2023-11-23,2023-11-28,web
O000031424,C0004592,refunded,DE,EUR,2024-04-26,2024-05-04,partner
O000031425,C0005224,delivered,ES,GBP,2023-11-24,2023-11-24,mobile
O000031426,C0007621,paid,GB,EUR,2023-06-27,2023-07-05,partner
O000031427,C0000074,paid,US,EUR,2023-04-24,2023-04-30,partner
O000031428,C0008106,paid,NL,USD,2024-04-29,2024-05-03,partner
O000031429,C0006259,created,NL,USD,2024-12-17,2024-12-31,web
O000031430,C0001234,shipped,ES,USD,2024-07-15,2024-07-15,web
O000031431,C0008477,cancelled,US,EUR,2023-06-25,2023-07-03,partner
O000031432,C0010717,paid,NL,EUR,2025-04-12,2025-04-17,partner
O000031433,C0001237,paid,NL,EUR,2025-03-19,2025-04-02,mobile
O000031434,C0008702,delivered,DE,EUR,2024-04-10,2024-04-24,mobile
O000031435,C0001767,created,ES,EUR,2023-09-14,2023-09-23,partner
O000031436,C0008450,refunded,PL,EUR,2023-08-11,2023-08-18,web
O000031437,C0004656,refunded,US,EUR,2023-07-02,2023-07-12,mobile
O000031438,C0003232,delivered,SE,EUR,2023-08-25,2023-09-04,mobile
O000031439,C0005136,paid,FR,EUR,2024-01-26,2024-02-05,mobile
O000031440,C0000083,cancelled,ES,EUR,2023-10-11,2023-10-14,mobile
O000031441,C0000976,paid,US,EUR,2025-04-23,2025-04-25,web
O000031442,C0000981,shipped,SE,GBP,2025-02-14,2025-02-16,web
O000031443,C0011609,paid,US,PLN,2024-03-20,2024-03-21,web
O000031444,C0005074,delivered,ES,EUR,2024-11-08,2024-11-14,web
O000031445,C0008887,shipped,NL,USD,2023-04-24,2023-04-24,web
O000031446,C0005087,delivered,ES,EUR,2024-11-03,2024-11-16,mobile
O000031447,C0001111,paid,GB,GBP,2024-10-15,2024-10-27,web
O000031448,C0007300,paid,GB,EUR,2025-05-08,2025-05-19,partner
O000031449,C0003664,paid,PL,EUR,2025-01-18,2025-01-19,partner
O000031450,C0007944,refunded,NL,EUR,2024-03-06,2024-03-17,mobile
O000031451,C0002055,paid,DE,EUR,2024-01-19,2024-01-19,mobile
O000031452, C0006959 ,delivered,PL,USD,2023-01-14,2023-01-28,partner
O000031453,C0011964,shipped,DE,EUR,2023-09-27,2023-09-27,mobile
O000031454,C0009007,paid,FR,GBP,2023-12-08,2023-12-16,partner
O000031455,C0001837,delivered,SE,EUR,2024-01-01,2024-01-06,mobile
O000031456,C0010976,delivered,PL,EUR,2023-12-10,2023-12-16,web
O000031457,C0010173,paid,NL,USD,2025-03-05,2025-03-05,mobile
O000031458,C0000395,paid,US,USD,2023-04-06,2023-04-17,mobile
O000031459,C0005906,paid,NL,EUR,2024-08-04,2024-08-13,partner
O000031460,C0007399,paid,US,USD,2023-06-04,2023-06-04,partner
O000031461,C0006978,created,SE,USD,2023-08-10,2023-08-15,web
O000031462,C0008554,cancelled,DE,PLN,2023-05-25,2023-06-03,web
O000031463,C0006951,shipped,ES,EUR,2023-10-25,2023-11-05,partner
O000031464,C0011736,cancelled,DE,EUR,2025-02-26,2025-02-27,web
O000031465,C0004503,shipped,US,EUR,2023-03-17,2023-03-22,mobile
O000031466,C0001560,cancelled,DE,EUR,2024-10-22,2024-10-31,mobile
O000031467,C0010098,paid,NL,EUR,2024-01-19,2024-01-23,mobile
O000031468,c0008699,delivered,DE,EUR,2025-05-31,2025-06-13,mobile
O000031469,C0001117,cancelled,PL,USD,2024-03-11,2024-03-22,partner
O000031470,C0010836,shipped,PL,USD,2023-04-26,2023-05-07,mobile
O000031471,C0011897,delivered,SE,EUR,2025-03-16,2025-03-21,mobile
O000031472,C0005399,created,US,USD,2023-03-25,2023-04-06,partner
O000031473,C0007312,created,US,EUR,2025-05-01,2025-05-07,partner
O000031474,C0008782,created,GB,EUR,2023-06-14,2023-06-16,partner
O000031475,C0006708,shipped,US,USD,2024-08-17,2024-08-23,web
O000031476,C0004532,delivered,FR,PLN,2024-03-20,2024-03-30,web
O000031477,C0007512,paid,PL,EUR,2023-03-02,2023-03-04,partner
O000031478,C0006450,paid,SE,EUR,2024-11-16,2024-11-20,web
O000031479,C0011430,refunded,NL,PLN,2025-05-01,2025-05-10,web
O000031480,C0007335,shipped,US,PLN,2025-03-17,2025-03-20,partner
O000031481,C0011667,shipped,DE,EUR,2023-08-28,2023-09-10,web
O000031482,C0011787,paid,ES,USD,2023-11-02,2023-11-14,web
O000031483,C0010227,shipped,GB,EUR,2023-06-07,2023-06-07,web
O000031484,C0000283,delivered,FR,EUR,2023-09-18,2023-09-25,web
O000031485,C0010551,cancelled,US,EUR,2025-01-10,2025-01-11,web
O000031486,C0000961,paid,US,GBP,2023-10-08,2023-10-16,partner
O000031487,C0004118,cancelled,US,USD,2025-05-30,2025-06-11,web
O000031488,C0000265,shipped,DE,USD,2023-01-13,2023-01-22,web
O000031489,C0000810,shipped,PL,USD,2024-01-01,2024-01-08,mobile
O000031490,C0005986,paid,PL,EUR,2023-01-10,2023-01-20,partner
O000031491,c0008397,created,DE,USD,2025-02-21,2025-03-02,web
O000031492,C0011544,delivered,FR,USD,2025-06-15,2025-06-17,partner
O000031493,C0000863,cancelled,US,EUR,2025-06-04,2025-06-10,partner
O000031494,C0004409,created,PL,PLN,2025-02-26,2025-03-12,partner
O000031495,C0011597,paid,SE,EUR,2025-01-09,2025-01-17,mobile
O000031496,C0003104,shipped,ES,EUR,2025-04-24,2025-05-05,mobile
O000031497,C0004573,shipped,PL,USD,2023-03-16,2023-03-25,mobile
O000031498,C0006463,paid,GB,EUR,2024-07-04,2024-07-10,partner
O000031499,C0011614,created,ES,EUR,2024-05-30,2024-06-07,mobile
O000031500,C0002054,delivered,DE,USD,2024-12-02,2024-12-02,web
O000031501,C0010239,paid,US,EUR,2023-04-02,2023-04-16,mobile
O000031502,C0009603,shipped,DE,EUR,2024-11-17,2024-11-20,mobile
O000031503,C0010709,shipped,FR,EUR,2024-12-24,2024-12-27,mobile
O000031504,C0007665,cancelled,DE,EUR,2024-03-22,2024-04-03,mobile
O000031505,C0005370,cancelled,GB,EUR,2023-07-21,2023-07-31,mobile
O000031506,C0004815,delivered,US,EUR,2023-02-15,2023-03-01,partner
O000031507,C0003617,delivered,US,EUR,2024-02-01,2024-02-11,web
O000031508,C0003594,created,DE,EUR,2025-05-23,2025-05-29,mobile
O000031509,C0008243,delivered,DE,USD,2023-05-15,2023-05-15,web
O000031510,C0010203,paid,NL,USD,2023-01-02,2023-01-11,web
O000031511,C0007951,created,FR,EUR,2025-02-01,2025-02-08,mobile
O000031512,C0004957,delivered,SE,EUR,2023-01-11,2023-01-13,mobile
O000031513,C0008179,created,ES,USD,2024-12-10,2024-12-24,mobile
O000031514,C0011100,shipped,ES,EUR,2024-06-01,2024-06-11,web
O000031515,C0009279,paid,SE,USD,2024-04-10,2024-04-21,partner
O000031516,C0003190,delivered,US,PLN,2024-02-29,2024-03-08,partner
O000031517,C0001653,created,ES,EUR,2025-06-19,2025-06-21,mobile
O000031518,C0004836,refunded,US,EUR,2024-04-24,2024-05-07,web
O000031519,C0002358,paid,US,PLN,2023-02-18,2023-03-01,mobile
O000031520,C0004224,shipped,PL,EUR,2023-08-02,2023-08-04,web
O000031521,C0003934,shipped,DE,EUR,2024-10-02,2024-10-13,partner
O000031522,C0011158,created,FR,EUR,2024-09-11,2024-09-24,partner
O000031523,C0005993,delivered,PL,EUR,2024-11-26,2024-11-29,mobile
O000031524,C0005313,delivered,FR,EUR,2023-11-02,2023-11-14,partner
O000031525,C0003623,paid,ES,USD,2023-08-27,2023-09-07,partner
O000031526,C0009533,paid,GB,EUR,2024-09-13,2024-09-20,mobile
O000031527,C0011374,paid,US,EUR,2023-01-29,2023-02-02,web
O000031528,C0001170,cancelled,NL,USD,2024-05-21,2024-05-30,mobile
O000031529,C0008507,paid,FR,PLN,2023-02-14,2023-02-17,partner
O000031530,C0004083,delivered,ES,EUR,2023-04-29,2023-05-03,web
O000031531, C0011109 ,cancelled,DE,EUR,2024-11-29,2024-12-10,web
O000031532,C0005736,shipped,US,USD,2024-12-17,2024-12-19,mobile
O000031533,C0003063,paid,SE,PLN,2023-11-01,2023-11-03,partner
O000031534,C0011037,shipped,PL,PLN,2024-11-28,2024-11-29,mobile
O000031535,C0009910,shipped,ES,EUR,2024-01-28,2024-02-10,web
O000031536,C0002904,paid,NL,EUR,2024-06-06,2024-06-17,partner
O000031537,C0006884,delivered,SE,EUR,2024-04-26,2024-04-26,web
O000031538,C0010291,paid,DE,EUR,2024-03-10,2024-03-22,partner
O000031539,C0006852,delivered,DE,EUR,2024-06-16,2024-06-22,partner
O000031540,C0007830,delivered,US,PLN,2024-07-18,2024-07-29,web
O000031541,C0008309,created,PL,EUR,2023-10-13,2023-10-27,partner
O000031542,C0000996,shipped,ES,EUR,2024-12-20,2024-12-20,web
O000031543,C0003790,delivered,DE,EUR,2024-10-01,2024-10-10,mobile
O000031544,C0008399,refunded,SE,USD,2024-04-14,2024-04-26,mobile
O000031545,C0011268,paid,US,PLN,2023-10-28,2023-11-10,web
O000031546,C0005944,refunded,FR,EUR,2025-03-09,2025-03-11,web
O000031547,C0010511,delivered,GB,EUR,2023-05-16,2023-05-16,partner
O000031548,C0011611,delivered,SE,EUR,2024-06-12,2024-06-23,partner
O000031549,C0004965,paid,US,EUR,2024-11-18,2024-12-01,web
O000031550,C0011757,delivered,FR,PLN,2023-01-13,2023-01-16,web
O000031551,C0005473,shipped,DE,EUR,2023-06-25,2023-06-28,web
O000031552,C0007864,paid,US,EUR,2025-05-21,2025-05-23,mobile
O000031553,C0001875,shipped,US,EUR,2025-04-25,2025-05-02,web
O000031554,C0000931,paid,US,EUR,2024-10-20,2024-10-20,mobile
O000031555,C0000334,delivered,US,GBP,2023-04-08,2023-04-12,mobile
O000031556,C0003843,paid,US,EUR,2024-11-16,2024-11-26,mobile
O000031557,C0003507,paid,US,EUR,2023-11-09,2023-11-12,mobile
O000031558,C0010725,delivered,US,USD,2023-03-13,2023-03-23,partner
O000031559,C0005931,shipped,US,USD,2025-01-16,2025-01-24,partner
O000031560,C0008292,created,US,EUR,2025-05-13,2025-05-23,mobile
O000031561,C0003163,paid,PL,USD,2023-04-14,2023-04-20,web
O000031562,C0007519,shipped,US,USD,2023-05-15,2023-05-18,mobile
O000031563,C0002211,delivered,PL,USD,2024-03-11,2024-03-18,web
O000031564,C0001486,delivered,US,EUR,2024-07-06,2024-07-06,web
O000031565,C0001327,delivered,US,EUR,2023-08-19,2023-08-23,web
O000031566,C0010305,created,US,EUR,2025-04-13,2025-04-17,mobile
O000031567,C0002562,created,SE,EUR,2023-04-12,2023-04-25,mobile
O000031568,C0001519,shipped,DE,EUR,2024-09-21,2024-10-04,partner
O000031569,c0010338,shipped,GB,EUR,2024-06-28,2024-07-10,web
O000031570,C0005452,delivered,ES,PLN,2024-12-11,2024-12-17,web
O000031571,C0010747,refunded,NL,GBP,2023-10-23,2023-10-29,mobile
O000031572,C0009945,paid,GB,EUR,2025-05-05,2025-05-18,mobile
O000031573,C0008197,cancelled,GB,EUR,2024-01-28,2024-01-28,web
O000031574,C0003606,created,NL,EUR,2023-05-08,2023-05-14,mobile
O000031575,C0010012,paid,DE,USD,2025-01-07,2025-01-14,web
O000031576,C0007999,delivered,ES,EUR,2024-03-18,2024-03-29,partner
O000031577,C0000820,refunded,US,EUR,2025-01-13,2025-01-25,partner
O000031578,C0011898,cancelled,PL,EUR,2023-02-10,2023-02-14,mobile
O000031579,C0007197,delivered,SE,EUR,2024-03-27,2024-03-29,mobile
O000031580,C0007569,shipped,SE,EUR,2023-01-05,2023-01-05,partner
O000031581,C0005178,paid,GB,EUR,2024-10-21,2024-11-01,web
O000031582,C0001662,paid,PL,USD,2025-06-13,2025-06-14,mobile
O000031583,C0005859,delivered,SE,USD,2024-07-17,2024-07-21,partner
O000031584,C0001096,delivered,GB,EUR,2023-05-22,2023-05-28,partner
O000031585,C0006304,shipped,DE,EUR,2025-01-08,2025-01-19,partner
O000031586,C0002339,paid,SE,USD,2023-03-08,2023-03-17,partner
O000031587,C0007921,paid,ES,PLN,2023-11-01,2023-11-01,mobile
O000031588,C0006413,created,GB,EUR,2023-01-04,2023-01-05,partner
O000031589, C0007016 ,delivered,PL,EUR,2024-08-28,2024-09-08,mobile
O000031590,C0002043,created,DE,EUR,2024-08-29,2024-09-01,web
O000031591,C0004052,delivered,GB,EUR,2023-05-09,2023-05-20,mobile
O000031592,C0003325,created,NL,EUR,2024-05-01,2024-05-07,web
O000031593,C0010741,refunded,FR,EUR,2023-05-24,2023-06-06,mobile
O000031594,C0008646,delivered,PL,EUR,2023-06-15,2023-06-16,partner
O000031595,C0006255,delivered,DE,EUR,2023-01-22,2023-02-02,mobile
O000031596,C0005367,created,US,GBP,2023-06-27,2023-07-11,partner
O000031597,C0007701,paid,NL,EUR,2024-05-06,2024-05-09,partner
O000031598,c0007995,cancelled,DE,USD,2025-01-10,2025-01-15,web
O000031599,C0000790,paid,FR,EUR,2024-01-05,2024-01-10,mobile
O000031600,C0005101,created,NL,USD,2023-11-03,2023-11-03,web
O000031601,C0010941,shipped,FR,EUR,2023-09-09,2023-09-21,mobile
O000031602,C0008198,created,GB,EUR,2024-04-12,2024-04-21,partner
O000031603,C0003342,created,NL,GBP,2024-12-11,2024-12-18,web
O000031604,C0009110,shipped,PL,EUR,2023-09-16,2023-09-22,partner
O000031605,C0003460,shipped,US,EUR,2023-06-20,2023-06-25,partner
O000031606, C0004673 ,paid,US,EUR,2023-08-28,2023-09-03,web
O000031607,C0004736,paid,PL,EUR,2024-05-30,2024-06-07,partner
O000031608,C0007434,cancelled,PL,PLN,2023-03-30,2023-04-03,web
O000031609,C0010115,refunded,US,EUR,2024-05-28,2024-06-02,partner
O000031610,C0011353,cancelled,US,GBP,2024-11-15,2024-11-25,web
O000031611,C0006083,shipped,GB,EUR,2023-01-04,2023-01-07,web
O000031612,c0002070,delivered,ES,USD,2024-12-14,2024-12-22,web
O000031613,C0003875,created,US,EUR,2024-12-26,2024-12-29,web
O000031614,C0010359,paid,SE,EUR,2025-03-15,2025-03-23,partner
O000031615,C0001169,delivered,DE,USD,2023-12-13,2023-12-14,web
O000031616,C0002084,shipped,FR,EUR,2024-09-30,2024-10-09,web
O000031617,C0006293,paid,ES,USD,2023-11-19,2023-12-03,web
O000031618,C0002947,created,NL,USD,2023-03-23,2023-03-26,web
